"","genes","A","phase","offset","peak","R2","pvalue","qvalue"
"436","ENSG00000023839.12",0,0,0,0,0,0.5,0.5
"437","ENSG00000023892.11",0,0,0,0,0,0.5,0.5
"438","ENSG00000023902.14",0,0,0,0,0,0.5,0.5
"439","ENSG00000023909.10",0,0,0,0,0,0.5,0.5
"440","ENSG00000024048.10",0,0,0,0,0,0.5,0.5
"441","ENSG00000024422.12",0,0,0,0,0,0.5,0.5
"442","ENSG00000024526.17",0,0,0,0,0,0.5,0.5
"443","ENSG00000024862.17",0,0,0,0,0,0.5,0.5
"444","ENSG00000025039.15",0,0,0,0,0,0.5,0.5
"445","ENSG00000025156.13",0,0,0,0,0,0.5,0.5
"446","ENSG00000025293.17",0,0,0,0,0,0.5,0.5
"447","ENSG00000025423.11",0,0,0,0,0,0.5,0.5
"448","ENSG00000025434.19",0,0,0,0,0,0.5,0.5
"449","ENSG00000025708.14",0,0,0,0,0,0.5,0.5
"450","ENSG00000025770.19",0,0,0,0,0,0.5,0.5
"451","ENSG00000025772.8",0,0,0,0,0,0.5,0.5
"452","ENSG00000025796.14",0,0,0,0,0,0.5,0.5
"453","ENSG00000025800.14",0,0,0,0,0,0.5,0.5
"454","ENSG00000026025.16",0,0,0,0,0,0.5,0.5
"455","ENSG00000026036.22",0,0,0,0,0,0.5,0.5
"456","ENSG00000026103.22",0,0,0,0,0,0.5,0.5
"457","ENSG00000026297.15",0,0,0,0,0,0.5,0.5
"458","ENSG00000026508.18",0,0,0,0,0,0.5,0.5
"459","ENSG00000026559.14",0,0,0,0,0,0.5,0.5
"460","ENSG00000026652.15",0,0,0,0,0,0.5,0.5
"461","ENSG00000026751.17",0,0,0,0,0,0.5,0.5
"462","ENSG00000026950.17",0,0,0,0,0,0.5,0.5
"463","ENSG00000027001.10",0,0,0,0,0,0.5,0.5
"464","ENSG00000027075.15",0,0,0,0,0,0.5,0.5
"465","ENSG00000027644.5",0,0,0,0,0,0.5,0.5
"466","ENSG00000027697.14",0,0,0,0,0,0.5,0.5
"467","ENSG00000027847.14",0,0,0,0,0,0.5,0.5
"468","ENSG00000027869.11",0,0,0,0,0,0.5,0.5
"469","ENSG00000028116.17",0,0,0,0,0,0.5,0.5
"470","ENSG00000028137.19",0,0,0,0,0,0.5,0.5
"471","ENSG00000028203.18",0,0,0,0,0,0.5,0.5
"472","ENSG00000028277.21",0,0,0,0,0,0.5,0.5
"473","ENSG00000028310.18",0,0,0,0,0,0.5,0.5
"474","ENSG00000028528.15",0,0,0,0,0,0.5,0.5
"475","ENSG00000028839.10",0,0,0,0,0,0.5,0.5
"476","ENSG00000029153.14",0,0,0,0,0,0.5,0.5
"477","ENSG00000029363.17",0,0,0,0,0,0.5,0.5
"478","ENSG00000029364.12",0,0,0,0,0,0.5,0.5
"479","ENSG00000029534.20",0,0,0,0,0,0.5,0.5
"480","ENSG00000029559.7",0,0,0,0,0,0.5,0.5
"481","ENSG00000029639.11",0,0,0,0,0,0.5,0.5
"482","ENSG00000029725.17",0,0,0,0,0,0.5,0.5
"483","ENSG00000029993.15",0,0,0,0,0,0.5,0.5
"484","ENSG00000030066.13",0,0,0,0,0,0.5,0.5
"485","ENSG00000030110.13",0,0,0,0,0,0.5,0.5
"486","ENSG00000030304.14",0,0,0,0,0,0.5,0.5
"487","ENSG00000030419.16",0,0,0,0,0,0.5,0.5
"488","ENSG00000030582.18",0,0,0,0,0,0.5,0.5
"489","ENSG00000031003.10",0,0,0,0,0,0.5,0.5
"490","ENSG00000031081.11",0,0,0,0,0,0.5,0.5
"491","ENSG00000031691.7",0,0,0,0,0,0.5,0.5
"492","ENSG00000031698.13",0,0,0,0,0,0.5,0.5
"493","ENSG00000031823.14",0,0,0,0,0,0.5,0.5
"494","ENSG00000032219.19",0,0,0,0,0,0.5,0.5
"495","ENSG00000032389.12",0,0,0,0,0,0.5,0.5
"496","ENSG00000032444.16",0,0,0,0,0,0.5,0.5
"497","ENSG00000032742.17",0,0,0,0,0,0.5,0.5
"498","ENSG00000033011.12",0,0,0,0,0,0.5,0.5
"499","ENSG00000033030.14",0,0,0,0,0,0.5,0.5
"500","ENSG00000033050.9",0,0,0,0,0,0.5,0.5
"501","ENSG00000033100.16",0,0,0,0,0,0.5,0.5
"502","ENSG00000033122.20",0,0,0,0,0,0.5,0.5
"503","ENSG00000033170.16",0,0,0,0,0,0.5,0.5
"504","ENSG00000033178.13",0,0,0,0,0,0.5,0.5
"505","ENSG00000033327.13",0,0,0,0,0,0.5,0.5
"506","ENSG00000033627.16",0,0,0,0,0,0.5,0.5
"507","ENSG00000033800.13",0,0,0,0,0,0.5,0.5
"508","ENSG00000033867.16",0,0,0,0,0,0.5,0.5
"509","ENSG00000034053.14",0,0,0,0,0,0.5,0.5
"510","ENSG00000034152.19",0,0,0,0,0,0.5,0.5
"511","ENSG00000034239.11",0,0,0,0,0,0.5,0.5
"512","ENSG00000034510.6",0,0,0,0,0,0.5,0.5
"513","ENSG00000034533.11",0,0,0,0,0,0.5,0.5
"514","ENSG00000034677.13",0,0,0,0,0,0.5,0.5
"515","ENSG00000034693.15",0,0,0,0,0,0.5,0.5
"516","ENSG00000034713.8",0,0,0,0,0,0.5,0.5
"517","ENSG00000034971.17",0,0,0,0,0,0.5,0.5
"518","ENSG00000035115.22",0,0,0,0,0,0.5,0.5
"519","ENSG00000035141.8",0,0,0,0,0,0.5,0.5
"520","ENSG00000035403.17",0,0,0,0,0,0.5,0.5
"521","ENSG00000035499.13",0,0,0,0,0,0.5,0.5
"522","ENSG00000035664.11",0,0,0,0,0,0.5,0.5
"523","ENSG00000035681.9",0,0,0,0,0,0.5,0.5
"524","ENSG00000035687.10",0,0,0,0,0,0.5,0.5
"525","ENSG00000035720.8",0,0,0,0,0,0.5,0.5
"526","ENSG00000035862.12",0,0,0,0,0,0.5,0.5
"527","ENSG00000035928.16",0,0,0,0,0,0.5,0.5
"528","ENSG00000036054.13",0,0,0,0,0,0.5,0.5
"529","ENSG00000036257.13",0,0,0,0,0,0.5,0.5
"530","ENSG00000036448.10",0,0,0,0,0,0.5,0.5
"531","ENSG00000036473.8",0,0,0,0,0,0.5,0.5
"532","ENSG00000036530.9",0,0,0,0,0,0.5,0.5
"533","ENSG00000036549.13",0,0,0,0,0,0.5,0.5
"534","ENSG00000036565.15",0,0,0,0,0,0.5,0.5
"535","ENSG00000036672.16",0,0,0,0,0,0.5,0.5
"536","ENSG00000036828.16",0,0,0,0,0,0.5,0.5
"537","ENSG00000037042.9",0,0,0,0,0,0.5,0.5
"538","ENSG00000037241.7",0,0,0,0,0,0.5,0.5
"539","ENSG00000037280.16",0,0,0,0,0,0.5,0.5
"540","ENSG00000037474.15",0,0,0,0,0,0.5,0.5
"541","ENSG00000037637.11",0,0,0,0,0,0.5,0.5
"542","ENSG00000037749.12",0,0,0,0,0,0.5,0.5
"543","ENSG00000037757.14",0,0,0,0,0,0.5,0.5
"544","ENSG00000037897.17",0,0,0,0,0,0.5,0.5
"545","ENSG00000037965.6",0,0,0,0,0,0.5,0.5
"546","ENSG00000038002.9",0,0,0,0,0,0.5,0.5
"547","ENSG00000038210.14",0,0,0,0,0,0.5,0.5
"548","ENSG00000038219.13",0,0,0,0,0,0.5,0.5
"549","ENSG00000038274.17",0,0,0,0,0,0.5,0.5
"550","ENSG00000038295.8",0,0,0,0,0,0.5,0.5
"551","ENSG00000038358.15",0,0,0,0,0,0.5,0.5
"552","ENSG00000038382.20",0,0,0,0,0,0.5,0.5
"553","ENSG00000038427.16",0,0,0,0,0,0.5,0.5
"554","ENSG00000038532.16",0,0,0,0,0,0.5,0.5
"555","ENSG00000038945.15",0,0,0,0,0,0.5,0.5
"556","ENSG00000039068.19",0,0,0,0,0,0.5,0.5
"557","ENSG00000039123.16",0,0,0,0,0,0.5,0.5
"558","ENSG00000039139.9",0,0,0,0,0,0.5,0.5
"559","ENSG00000039319.17",0,0,0,0,0,0.5,0.5
"560","ENSG00000039523.20",0,0,0,0,0,0.5,0.5
"561","ENSG00000039537.13",0,0,0,0,0,0.5,0.5
"562","ENSG00000039560.14",0,0,0,0,0,0.5,0.5
"563","ENSG00000039600.11",0,0,0,0,0,0.5,0.5
"564","ENSG00000039650.12",0,0,0,0,0,0.5,0.5
"565","ENSG00000039987.6",0,0,0,0,0,0.5,0.5
"566","ENSG00000040199.18",0,0,0,0,0,0.5,0.5
"567","ENSG00000040275.17",0,0,0,0,0,0.5,0.5
"568","ENSG00000040341.18",0,0,0,0,0,0.5,0.5
"569","ENSG00000040487.13",0,0,0,0,0,0.5,0.5
"570","ENSG00000040531.14",0,0,0,0,0,0.5,0.5
"571","ENSG00000040608.14",0,0,0,0,0,0.5,0.5
"572","ENSG00000040633.13",0,0,0,0,0,0.5,0.5
"573","ENSG00000040731.10",0,0,0,0,0,0.5,0.5
"574","ENSG00000040933.15",0,0,0,0,0,0.5,0.5
"575","ENSG00000041353.10",0,0,0,0,0,0.5,0.5
"576","ENSG00000041357.16",0,0,0,0,0,0.5,0.5
"577","ENSG00000041515.16",0,0,0,0,0,0.5,0.5
"578","ENSG00000041802.11",0,0,0,0,0,0.5,0.5
"579","ENSG00000041880.14",0,0,0,0,0,0.5,0.5
"580","ENSG00000041982.16",0,0,0,0,0,0.5,0.5
"581","ENSG00000041988.15",0,0,0,0,0,0.5,0.5
"582","ENSG00000042062.13",0,0,0,0,0,0.5,0.5
"583","ENSG00000042088.14",0,0,0,0,0,0.5,0.5
"584","ENSG00000042286.15",0,0,0,0,0,0.5,0.5
"585","ENSG00000042304.11",0,0,0,0,0,0.5,0.5
"586","ENSG00000042317.17",0,0,0,0,0,0.5,0.5
"587","ENSG00000042429.12",0,0,0,0,0,0.5,0.5
"588","ENSG00000042445.14",0,0,0,0,0,0.5,0.5
"589","ENSG00000042493.16",0,0,0,0,0,0.5,0.5
"590","ENSG00000042753.11",0,0,0,0,0,0.5,0.5
"591","ENSG00000042781.13",0,0,0,0,0,0.5,0.5
"592","ENSG00000042813.8",0,0,0,0,0,0.5,0.5
"593","ENSG00000042832.12",0,0,0,0,0,0.5,0.5
"594","ENSG00000042980.13",0,0,0,0,0,0.5,0.5
"595","ENSG00000043039.7",0,0,0,0,0,0.5,0.5
"596","ENSG00000043093.15",0,0,0,0,0,0.5,0.5
"597","ENSG00000043143.20",0,0,0,0,0,0.5,0.5
"598","ENSG00000043355.12",0,0,0,0,0,0.5,0.5
"599","ENSG00000043462.12",0,0,0,0,0,0.5,0.5
"600","ENSG00000043514.17",0,0,0,0,0,0.5,0.5
"601","ENSG00000043591.6",0,0,0,0,0,0.5,0.5
"602","ENSG00000044012.4",0,0,0,0,0,0.5,0.5
"603","ENSG00000044090.8",0,0,0,0,0,0.5,0.5
"604","ENSG00000044115.21",0,0,0,0,0,0.5,0.5
"605","ENSG00000044446.12",0,0,0,0,0,0.5,0.5
"606","ENSG00000044459.15",0,0,0,0,0,0.5,0.5
"607","ENSG00000044524.11",0,0,0,0,0,0.5,0.5
"608","ENSG00000044574.8",0,0,0,0,0,0.5,0.5
"609","ENSG00000046604.13",0,0,0,0,0,0.5,0.5
"610","ENSG00000046647.13",0,0,0,0,0,0.5,0.5
"611","ENSG00000046651.15",0,0,0,0,0,0.5,0.5
"612","ENSG00000046653.15",0,0,0,0,0,0.5,0.5
"613","ENSG00000046774.10",0,0,0,0,0,0.5,0.5
"614","ENSG00000046889.19",0,0,0,0,0,0.5,0.5
"615","ENSG00000047056.16",0,0,0,0,0,0.5,0.5
"616","ENSG00000047188.16",0,0,0,0,0,0.5,0.5
"617","ENSG00000047230.15",0,0,0,0,0,0.5,0.5
"618","ENSG00000047249.18",0,0,0,0,0,0.5,0.5
"619","ENSG00000047315.16",0,0,0,0,0,0.5,0.5
"620","ENSG00000047346.12",0,0,0,0,0,0.5,0.5
"621","ENSG00000047365.12",0,0,0,0,0,0.5,0.5
"622","ENSG00000047410.14",0,0,0,0,0,0.5,0.5
"623","ENSG00000047457.14",0,0,0,0,0,0.5,0.5
"624","ENSG00000047578.13",0,0,0,0,0,0.5,0.5
"625","ENSG00000047579.19",0,0,0,0,0,0.5,0.5
"626","ENSG00000047597.7",0,0,0,0,0,0.5,0.5
"627","ENSG00000047617.15",0,0,0,0,0,0.5,0.5
"628","ENSG00000047621.12",0,0,0,0,0,0.5,0.5
"629","ENSG00000047634.15",0,0,0,0,0,0.5,0.5
"630","ENSG00000047644.18",0,0,0,0,0,0.5,0.5
"631","ENSG00000047648.23",0,0,0,0,0,0.5,0.5
"632","ENSG00000047662.5",0,0,0,0,0,0.5,0.5
"633","ENSG00000047849.21",0,0,0,0,0,0.5,0.5
"634","ENSG00000047932.14",0,0,0,0,0,0.5,0.5
"635","ENSG00000047936.10",0,0,0,0,0,0.5,0.5
"636","ENSG00000048028.11",0,0,0,0,0,0.5,0.5
"637","ENSG00000048052.21",0,0,0,0,0,0.5,0.5
"638","ENSG00000048140.18",0,0,0,0,0,0.5,0.5
"639","ENSG00000048162.20",0,0,0,0,0,0.5,0.5
"640","ENSG00000048342.16",0,0,0,0,0,0.5,0.5
"641","ENSG00000048392.11",0,0,0,0,0,0.5,0.5
"642","ENSG00000048405.10",0,0,0,0,0,0.5,0.5
"643","ENSG00000048462.11",0,0,0,0,0,0.5,0.5
"644","ENSG00000048471.14",0,0,0,0,0,0.5,0.5
"645","ENSG00000048540.15",0,0,0,0,0,0.5,0.5
"646","ENSG00000048544.6",0,0,0,0,0,0.5,0.5
"647","ENSG00000048545.14",0,0,0,0,0,0.5,0.5
"648","ENSG00000048649.13",0,0,0,0,0,0.5,0.5
"649","ENSG00000048707.15",0,0,0,0,0,0.5,0.5
"650","ENSG00000048740.18",0,0,0,0,0,0.5,0.5
"651","ENSG00000048828.17",0,0,0,0,0,0.5,0.5
"652","ENSG00000048991.16",0,0,0,0,0,0.5,0.5
"653","ENSG00000049089.15",0,0,0,0,0,0.5,0.5
"654","ENSG00000049130.16",0,0,0,0,0,0.5,0.5
"655","ENSG00000049167.14",0,0,0,0,0,0.5,0.5
"656","ENSG00000049192.15",0,0,0,0,0,0.5,0.5
"657","ENSG00000049239.12",0,0,0,0,0,0.5,0.5
"658","ENSG00000049245.13",0,0,0,0,0,0.5,0.5
"659","ENSG00000049246.14",0,0,0,0,0,0.5,0.5
"660","ENSG00000049247.13",0,0,0,0,0,0.5,0.5
"661","ENSG00000049249.8",0,0,0,0,0,0.5,0.5
"662","ENSG00000049283.18",0,0,0,0,0,0.5,0.5
"663","ENSG00000049323.16",0,0,0,0,0,0.5,0.5
"664","ENSG00000049449.9",0,0,0,0,0,0.5,0.5
"665","ENSG00000049540.17",0,0,0,0,0,0.5,0.5
"666","ENSG00000049541.11",0,0,0,0,0,0.5,0.5
"667","ENSG00000049618.23",0,0,0,0,0,0.5,0.5
"668","ENSG00000049656.14",0,0,0,0,0,0.5,0.5
"669","ENSG00000049759.18",0,0,0,0,0,0.5,0.5
"670","ENSG00000049768.15",0,0,0,0,0,0.5,0.5
"671","ENSG00000049769.14",0,0,0,0,0,0.5,0.5
"672","ENSG00000049860.14",0,0,0,0,0,0.5,0.5
"673","ENSG00000049883.15",0,0,0,0,0,0.5,0.5
"674","ENSG00000050030.15",0,0,0,0,0,0.5,0.5
"675","ENSG00000050130.18",0,0,0,0,0,0.5,0.5
"676","ENSG00000050165.18",0,0,0,0,0,0.5,0.5
"677","ENSG00000050327.15",0,0,0,0,0,0.5,0.5
"678","ENSG00000050344.9",0,0,0,0,0,0.5,0.5
"679","ENSG00000050393.11",0,0,0,0,0,0.5,0.5
"680","ENSG00000050405.13",0,0,0,0,0,0.5,0.5
"681","ENSG00000050426.16",0,0,0,0,0,0.5,0.5
"682","ENSG00000050438.17",0,0,0,0,0,0.5,0.5
"683","ENSG00000050555.18",0,0,0,0,0,0.5,0.5
"684","ENSG00000050628.20",0,0,0,0,0,0.5,0.5
"685","ENSG00000050730.16",0,0,0,0,0,0.5,0.5
"686","ENSG00000050748.17",0,0,0,0,0,0.5,0.5
"687","ENSG00000050767.17",0,0,0,0,0,0.5,0.5
"688","ENSG00000050820.17",0,0,0,0,0,0.5,0.5
"689","ENSG00000051009.10",0,0,0,0,0,0.5,0.5
"690","ENSG00000051108.15",0,0,0,0,0,0.5,0.5
"691","ENSG00000051128.19",0,0,0,0,0,0.5,0.5
"692","ENSG00000051180.17",0,0,0,0,0,0.5,0.5
"693","ENSG00000051341.14",0,0,0,0,0,0.5,0.5
"694","ENSG00000051382.8",0,0,0,0,0,0.5,0.5
"695","ENSG00000051523.11",0,0,0,0,0,0.5,0.5
"696","ENSG00000051596.9",0,0,0,0,0,0.5,0.5
"697","ENSG00000051620.11",0,0,0,0,0,0.5,0.5
"698","ENSG00000051825.15",0,0,0,0,0,0.5,0.5
"699","ENSG00000052126.14",0,0,0,0,0,0.5,0.5
"700","ENSG00000052344.16",0,0,0,0,0,0.5,0.5
"701","ENSG00000052723.11",0,0,0,0,0,0.5,0.5
"702","ENSG00000052749.13",0,0,0,0,0,0.5,0.5
"703","ENSG00000052795.13",0,0,0,0,0,0.5,0.5
"704","ENSG00000052802.13",0,0,0,0,0,0.5,0.5
"705","ENSG00000052841.15",0,0,0,0,0,0.5,0.5
"706","ENSG00000052850.8",0,0,0,0,0,0.5,0.5
"707","ENSG00000053108.17",0,0,0,0,0,0.5,0.5
"708","ENSG00000053254.15",0,0,0,0,0,0.5,0.5
"709","ENSG00000053328.8",0,0,0,0,0,0.5,0.5
"710","ENSG00000053371.12",0,0,0,0,0,0.5,0.5
"711","ENSG00000053372.5",0,0,0,0,0,0.5,0.5
"712","ENSG00000053438.11",0,0,0,0,0,0.5,0.5
"713","ENSG00000053501.13",0,0,0,0,0,0.5,0.5
"714","ENSG00000053524.12",0,0,0,0,0,0.5,0.5
"715","ENSG00000053702.15",0,0,0,0,0,0.5,0.5
"716","ENSG00000053747.16",0,0,0,0,0,0.5,0.5
"717","ENSG00000053770.12",0,0,0,0,0,0.5,0.5
"718","ENSG00000053900.10",0,0,0,0,0,0.5,0.5
"719","ENSG00000053918.17",0,0,0,0,0,0.5,0.5
"720","ENSG00000054116.12",0,0,0,0,0,0.5,0.5
"721","ENSG00000054118.15",0,0,0,0,0,0.5,0.5
"722","ENSG00000054148.17",0,0,0,0,0,0.5,0.5
"723","ENSG00000054179.12",0,0,0,0,0,0.5,0.5
"724","ENSG00000054219.11",0,0,0,0,0,0.5,0.5
"725","ENSG00000054267.22",0,0,0,0,0,0.5,0.5
"726","ENSG00000054277.14",0,0,0,0,0,0.5,0.5
"727","ENSG00000054282.16",0,0,0,0,0,0.5,0.5
"728","ENSG00000054356.14",0,0,0,0,0,0.5,0.5
"729","ENSG00000054392.13",0,0,0,0,0,0.5,0.5
"730","ENSG00000054523.17",0,0,0,0,0,0.5,0.5
"731","ENSG00000054598.9",0,0,0,0,0,0.5,0.5
"732","ENSG00000054611.14",0,0,0,0,0,0.5,0.5
"733","ENSG00000054654.16",0,0,0,0,0,0.5,0.5
"734","ENSG00000054690.14",0,0,0,0,0,0.5,0.5
"735","ENSG00000054793.14",0,0,0,0,0,0.5,0.5
"736","ENSG00000054796.13",0,0,0,0,0,0.5,0.5
"737","ENSG00000054803.4",0,0,0,0,0,0.5,0.5
"738","ENSG00000054938.15",0,0,0,0,0,0.5,0.5
"739","ENSG00000054965.10",0,0,0,0,0,0.5,0.5
"740","ENSG00000054967.13",0,0,0,0,0,0.5,0.5
"741","ENSG00000054983.17",0,0,0,0,0,0.5,0.5
"742","ENSG00000055044.11",0,0,0,0,0,0.5,0.5
"743","ENSG00000055070.17",0,0,0,0,0,0.5,0.5
"744","ENSG00000055118.15",0,0,0,0,0,0.5,0.5
"745","ENSG00000055130.17",0,0,0,0,0,0.5,0.5
"746","ENSG00000055147.19",0,0,0,0,0,0.5,0.5
"747","ENSG00000055163.20",0,0,0,0,0,0.5,0.5
"748","ENSG00000055208.19",0,0,0,0,0,0.5,0.5
"749","ENSG00000055211.14",0,0,0,0,0,0.5,0.5
"750","ENSG00000055332.18",0,0,0,0,0,0.5,0.5
"751","ENSG00000055483.19",0,0,0,0,0,0.5,0.5
"752","ENSG00000055609.18",0,0,0,0,0,0.5,0.5
"753","ENSG00000055732.13",0,0,0,0,0,0.5,0.5
"754","ENSG00000055813.6",0,0,0,0,0,0.5,0.5
"755","ENSG00000055917.15",0,0,0,0,0,0.5,0.5
"756","ENSG00000055950.16",0,0,0,0,0,0.5,0.5
"757","ENSG00000055955.17",0,0,0,0,0,0.5,0.5
"758","ENSG00000055957.11",0,0,0,0,0,0.5,0.5
"759","ENSG00000056050.7",0,0,0,0,0,0.5,0.5
"760","ENSG00000056097.16",0,0,0,0,0,0.5,0.5
"761","ENSG00000056277.16",0,0,0,0,0,0.5,0.5
"762","ENSG00000056291.17",0,0,0,0,0,0.5,0.5
"763","ENSG00000056487.16",0,0,0,0,0,0.5,0.5
"764","ENSG00000056558.11",0,0,0,0,0,0.5,0.5
"765","ENSG00000056586.16",0,0,0,0,0,0.5,0.5
"766","ENSG00000056736.10",0,0,0,0,0,0.5,0.5
"767","ENSG00000056972.20",0,0,0,0,0,0.5,0.5
"768","ENSG00000056998.20",0,0,0,0,0,0.5,0.5
"769","ENSG00000057019.16",0,0,0,0,0,0.5,0.5
"770","ENSG00000057149.16",0,0,0,0,0,0.5,0.5
"771","ENSG00000057252.13",0,0,0,0,0,0.5,0.5
"772","ENSG00000057294.14",0,0,0,0,0,0.5,0.5
"773","ENSG00000057468.7",0,0,0,0,0,0.5,0.5
"774","ENSG00000057593.13",0,0,0,0,0,0.5,0.5
"775","ENSG00000057608.17",0,0,0,0,0,0.5,0.5
"776","ENSG00000057657.17",0,0,0,0,0,0.5,0.5
"777","ENSG00000057663.16",0,0,0,0,0,0.5,0.5
"778","ENSG00000057704.13",0,0,0,0,0,0.5,0.5
"779","ENSG00000057757.10",0,0,0,0,0,0.5,0.5
"780","ENSG00000057935.13",0,0,0,0,0,0.5,0.5
"781","ENSG00000058056.9",0,0,0,0,0,0.5,0.5
"782","ENSG00000058063.16",0,0,0,0,0,0.5,0.5
"783","ENSG00000058085.15",0,0,0,0,0,0.5,0.5
"784","ENSG00000058091.17",0,0,0,0,0,0.5,0.5
"785","ENSG00000058262.10",0,0,0,0,0,0.5,0.5
"786","ENSG00000058272.19",0,0,0,0,0,0.5,0.5
"787","ENSG00000058335.15",0,0,0,0,0,0.5,0.5
"788","ENSG00000058404.20",0,0,0,0,0,0.5,0.5
"789","ENSG00000058453.17",0,0,0,0,0,0.5,0.5
"790","ENSG00000058600.16",0,0,0,0,0,0.5,0.5
"791","ENSG00000058668.14",0,0,0,0,0,0.5,0.5
"792","ENSG00000058673.16",0,0,0,0,0,0.5,0.5
"793","ENSG00000058729.11",0,0,0,0,0,0.5,0.5
"794","ENSG00000058799.15",0,0,0,0,0,0.5,0.5
"795","ENSG00000058804.12",0,0,0,0,0,0.5,0.5
"796","ENSG00000058866.15",0,0,0,0,0,0.5,0.5
"797","ENSG00000059122.16",0,0,0,0,0,0.5,0.5
"798","ENSG00000059145.18",0,0,0,0,0,0.5,0.5
"799","ENSG00000059377.17",0,0,0,0,0,0.5,0.5
"800","ENSG00000059378.12",0,0,0,0,0,0.5,0.5
"801","ENSG00000059573.9",0,0,0,0,0,0.5,0.5
"802","ENSG00000059588.10",0,0,0,0,0,0.5,0.5
"803","ENSG00000059691.12",0,0,0,0,0,0.5,0.5
"804","ENSG00000059728.11",0,0,0,0,0,0.5,0.5
"805","ENSG00000059758.8",0,0,0,0,0,0.5,0.5
"806","ENSG00000059769.20",0,0,0,0,0,0.5,0.5
"807","ENSG00000059804.16",0,0,0,0,0,0.5,0.5
"808","ENSG00000059915.17",0,0,0,0,0,0.5,0.5
"809","ENSG00000060069.16",0,0,0,0,0,0.5,0.5
"810","ENSG00000060138.13",0,0,0,0,0,0.5,0.5
"811","ENSG00000060140.9",0,0,0,0,0,0.5,0.5
"812","ENSG00000060237.17",0,0,0,0,0,0.5,0.5
"813","ENSG00000060303.5",0,0,0,0,0,0.5,0.5
"814","ENSG00000060339.14",0,0,0,0,0,0.5,0.5
"815","ENSG00000060491.16",0,0,0,0,0,0.5,0.5
"816","ENSG00000060558.4",0,0,0,0,0,0.5,0.5
"817","ENSG00000060566.14",0,0,0,0,0,0.5,0.5
"818","ENSG00000060642.10",0,0,0,0,0,0.5,0.5
"819","ENSG00000060656.20",0,0,0,0,0,0.5,0.5
"820","ENSG00000060688.13",0,0,0,0,0,0.5,0.5
"821","ENSG00000060709.15",0,0,0,0,0,0.5,0.5
"822","ENSG00000060718.22",0,0,0,0,0,0.5,0.5
"823","ENSG00000060749.15",0,0,0,0,0,0.5,0.5
"824","ENSG00000060762.19",0,0,0,0,0,0.5,0.5
"825","ENSG00000060971.18",0,0,0,0,0,0.5,0.5
"826","ENSG00000060982.15",0,0,0,0,0,0.5,0.5
"827","ENSG00000061273.18",0,0,0,0,0,0.5,0.5
"828","ENSG00000061337.15",0,0,0,0,0,0.5,0.5
"829","ENSG00000061455.11",0,0,0,0,0,0.5,0.5
"830","ENSG00000061492.12",0,0,0,0,0,0.5,0.5
"831","ENSG00000061656.10",0,0,0,0,0,0.5,0.5
"832","ENSG00000061676.15",0,0,0,0,0,0.5,0.5
"833","ENSG00000061794.13",0,0,0,0,0,0.5,0.5
"834","ENSG00000061918.13",0,0,0,0,0,0.5,0.5
"835","ENSG00000061936.9",0,0,0,0,0,0.5,0.5
"836","ENSG00000061938.19",0,0,0,0,0,0.5,0.5
"837","ENSG00000061987.16",0,0,0,0,0,0.5,0.5
"838","ENSG00000062038.14",0,0,0,0,0,0.5,0.5
"839","ENSG00000062096.15",0,0,0,0,0,0.5,0.5
"840","ENSG00000062194.16",0,0,0,0,0,0.5,0.5
"841","ENSG00000062282.15",0,0,0,0,0,0.5,0.5
"842","ENSG00000062370.16",0,0,0,0,0,0.5,0.5
"843","ENSG00000062485.19",0,0,0,0,0,0.5,0.5
"844","ENSG00000062524.16",0,0,0,0,0,0.5,0.5
"845","ENSG00000062582.14",0,0,0,0,0,0.5,0.5
"846","ENSG00000062598.18",0,0,0,0,0,0.5,0.5
"847","ENSG00000062650.19",0,0,0,0,0,0.5,0.5
"848","ENSG00000062716.13",0,0,0,0,0,0.5,0.5
"849","ENSG00000062725.10",0,0,0,0,0,0.5,0.5
"850","ENSG00000062822.14",0,0,0,0,0,0.5,0.5
"851","ENSG00000063015.20",0,0,0,0,0,0.5,0.5
"852","ENSG00000063046.17",0,0,0,0,0,0.5,0.5
"853","ENSG00000063127.16",0,0,0,0,0,0.5,0.5
"854","ENSG00000063169.10",0,0,0,0,0,0.5,0.5
"855","ENSG00000063176.16",0,0,0,0,0,0.5,0.5
"856","ENSG00000063177.13",0,0,0,0,0,0.5,0.5
"857","ENSG00000063180.9",0,0,0,0,0,0.5,0.5
"858","ENSG00000063241.8",0,0,0,0,0,0.5,0.5
"859","ENSG00000063244.12",0,0,0,0,0,0.5,0.5
"860","ENSG00000063245.14",0,0,0,0,0,0.5,0.5
"861","ENSG00000063322.15",0,0,0,0,0,0.5,0.5
"862","ENSG00000063438.17",0,0,0,0,0,0.5,0.5
"863","ENSG00000063515.2",0,0,0,0,0,0.5,0.5
"864","ENSG00000063587.14",0,0,0,0,0,0.5,0.5
"865","ENSG00000063601.17",0,0,0,0,0,0.5,0.5
"866","ENSG00000063660.9",0,0,0,0,0,0.5,0.5
"867","ENSG00000063761.16",0,0,0,0,0,0.5,0.5
"868","ENSG00000063854.13",0,0,0,0,0,0.5,0.5
"869","ENSG00000063978.16",0,0,0,0,0,0.5,0.5
"870","ENSG00000064012.21",0,0,0,0,0,0.5,0.5
"871","ENSG00000064042.18",0,0,0,0,0,0.5,0.5
